smiles,label_3cl,label_cell
COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)C)C24,,1.0
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,0.0,0.0
CC(C)(O)CS(=O)(=O)Nc1ccc2c(c1)CCN(C(=O)COc1cccnc1)C2,0.0,0.0
O=C(CCl)N1CCN(S(=O)(=O)c2ccccc2F)CC1,1.0,
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,,1.0
c1ccc(-c2oc3ncnc(NC[C@@H]4CCCO4)c3c2-c2ccccc2)cc1,0.0,0.0
Cc1cccc2c1CCC(CN1CCC(c3c(Cl)cccc3Cl)CC1)CC2O,,1.0
O=C(c1cccc(Br)c1)N1CCC(N2CCCC2)CC1,0.0,0.0
Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3CCC[C@@H]32)cc1,0.0,0.0
CC(C)C[C@H](NC(=O)COc1cccc(N(C)C)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,1.0,
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,,1.0
O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)NCc1cccnc1,1.0,
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1.Cl,,1.0
O=C1C(=O)N(C/C=C/c2ccccc2)c2ccccc21,1.0,
O=P(O)(O)OC[C@H]1OC(O)(COP(=O)(O)O)[C@@H](O)[C@@H]1O,0.0,0.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.0,0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,,1.0
Cc1ccc(C(C)C)c(O)c1,0.0,0.0
O=C(O)c1ccc[n+]([O-])c1,0.0,0.0
CC(C)C[C@H](NC(=O)c1nc[nH]c1C(=O)NCc1ccc(CNC(=O)OC(C)(C)C)cc1)C(=O)OC(C)(C)C,1.0,
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(COC8OCC(O)C(O)C8O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,,1.0
COc1ccc(N(Cc2cc3ccccc3[nH]c2=O)S(=O)(=O)c2ccc(OC)cc2)cc1,1.0,
CCCC(=O)N(C)Cc1c(-c2ccc(Cl)cc2)nc2ccccn12,,1.0
O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1Cl,0.0,0.0
COc1ccccc1-n1c(C)c(C(=O)O)c2cc(OC)c3ccccc3c21,1.0,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,0.0,0.0
CNCc1ccc(C)c(NC(=O)c2ccc(Nc3nc(-c4ccccc4)c4ccccc4n3)cc2)c1,0.0,0.0
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,0.0,0.0
O=C(O)/C(Cc1ccccc1[N+](=O)[O-])=N/Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,0.0,0.0
Cc1ccc(OCC(=O)N2CCN(C)CC2)cc1,1.0,
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,,1.0
CCc1ccc(S(=O)(=O)/N=C2\C=C(Nc3ccc(C(=O)O)cc3)C(=O)c3ccccc32)cc1,1.0,
O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F,0.0,0.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,0.0,0.0
O=C(CCl)N1CCN(C(=O)c2cccs2)CC1,1.0,
COc1ccc(-c2csc(NC(=O)C3CCCCN3S(=O)(=O)c3ccc(C)cc3)n2)cc1,,1.0
Nc1nccc(/C=C/c2ccccc2)n1,0.0,0.0
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0.0,0.0
COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,0.0,0.0
COc1cccc(-n2c(=O)[nH]c3cc(Cl)n(-c4ccc(-c5cccc(OC)c5O)cc4)c3c2=O)c1,,1.0
COc1cc(/C=C/c2ccc(OC)cc2OC)cc(OC)c1,0.0,0.0
Cc1cc(Cn2cnc3c2C[C@@H](C(=O)O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)ccc1N(C)C,0.0,0.0
c1ccc(C(NCc2cccnc2)(c2ccccc2)c2ccccc2)cc1,0.0,0.0
Cc1noc(C)c1S(=O)(=O)Nc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,1.0,
CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccccc1,0.0,0.0
Cc1cccc2c1N(CCOc1ccccc1)C(=O)C2=O,1.0,
CN(C)CCC=C1c2ccccc2CSc2ccccc21.Cl,,1.0
O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,0.0,0.0
Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,0.0,0.0
CC#CC(CC(=O)O)c1ccc(OCc2cccc(-c3ccc(C(F)(F)F)cc3)c2)cc1,,1.0
CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,0.0,0.0
CC(C)C(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2ccccc2)c2cccc(F)c2)cc1,1.0,
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,0.0,0.0
Cc1sc(NC(=O)CCl)c(C(=O)c2ccccc2)c1C,1.0,
CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,0.0,0.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,0.0,0.0
O=C(c1c(Cl)nc2sccn12)N1CCN(c2cccc(Cl)c2)CC1,1.0,
Nc1nc2c(c(N3CCC(N)C3)n1)CCCc1ccccc1-2,,1.0
CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,,1.0
Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1,0.0,0.0
CC(=O)NO,0.0,0.0
Cc1ccc(NC(=S)NC(NC(=O)c2ccccc2C)C(Cl)(Cl)Cl)c(C)c1,1.0,
CNCCC=C1c2ccccc2CCc2ccccc21,,1.0
[O-][n+]1ccccc1[S-].[Zn+2],1.0,
COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)CC=Cc2ccc(Cl)cc2)cc1,,1.0
NC(=O)c1nc(F)c[nH]c1=O,,1.0
O=C(CCl)N=c1sccn1Cc1ccc(Cl)cc1Cl,1.0,
O=S(=O)(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc(Br)cc1,1.0,
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCC1,0.0,0.0
O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,0.0,0.0
CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,0.0,0.0
CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C(C)(C)C)cc1,1.0,
CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2,1.0,
Cc1ccc(C2=NN(C(=O)CCl)C(c3cccs3)C2)o1,1.0,
O=C(NCc1ccc(F)cc1)c1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,1.0,
CC=C(C)C(=O)OC1CC2C(=C1C)C1OC(=O)C(C)(O)C1(O)C(OC(=O)CCC)CC2(C)OC(C)=O,,1.0
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,0.0,0.0
O=c1ccc2cc3ccoc3cc2o1,0.0,0.0
CC(C)(C)NC(=O)C(c1cccnc1)N(C(=O)c1ncco1)c1ccc(C(C)(C)C)cc1.O=C(O)C(F)(F)F,1.0,
CC(=O)NCCc1c[nH]c2ccc(F)cc12,1.0,
CS(=O)(=O)O.CS(=O)(=O)O.N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,,1.0
CN(CC(=O)NC1CCCC1)S(=O)(=O)c1cccc(Cl)c1,1.0,
Cc1cccc(NC(=S)NN2CCOCC2)c1C,1.0,
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1.Cl,,1.0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.0,0.0
CCCCCCCCCC(=O)NC1C(Oc2c3cc4cc2Oc2ccc(cc2Cl)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C2NC(=O)C(NC(=O)C4NC(=O)C4NC(=O)C(Cc5ccc(c(Cl)c5)O3)NC(=O)C(N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4OC(CO)C(O)C(O)C4O)cc(O)cc3C(C(=O)O)NC2=O)OC(CO)C(O)C1O,,1.0
CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1,0.0,0.0
Cc1ccc(-c2c(C(=O)CCl)n(CCCO)c3ncnc(N)c23)cc1,,1.0
Cc1c(C(=O)NCc2cccnc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0.0,0.0
O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,0.0,0.0
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.0,0.0
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,0.0,0.0
CC(C)NCC(O)COc1ccccc1-n1cccc1,0.0,0.0
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,0.0,0.0
Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,0.0,0.0
CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,,1.0
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,0.0,0.0
CN(C)Cc1ccc(S(=O)(=O)n2ccc(/C=C/C(=O)NO)c2)cc1,0.0,0.0
COc1cccc(NCC(O)Cn2c3ccc(Br)cc3c3cc(Br)ccc32)c1,,1.0
Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,0.0,0.0
NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,0.0,0.0
CCC(C)(C)NC(=O)C(c1cccn1C)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(C)=O)cc1,1.0,
CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)cc5)coc24)OC(C)(C)CC3)O1,,1.0
Cc1cc2c(cc1C(=O)Oc1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C,,1.0
CNCCCN1c2ccccc2CCc2ccccc21.Cl,,1.0
NC(=O)N/N=C/c1ccc(Oc2ccc(F)cc2)cc1,0.0,0.0
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,0.0,0.0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,,1.0
CS(=O)(=O)N(Cc1ccc(C(=O)Nc2ccccc2Sc2ccccc2)cc1)c1ccccc1,1.0,
Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,0.0,0.0
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,1.0
CC(/C=C/C=C(\C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1)=C\C(=O)O,,1.0
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl,,1.0
O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0.0,0.0
Cc1cc(C)cc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)N4CCc5ccccc54)c(=O)c3c2)c1,1.0,
C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,,1.0
CC(C)OP(=O)(OC(C)C)C1(NS(=O)(=O)c2ccc(Cl)cc2)C=C(Cl)C(=O)C(Cl)=C1,1.0,
Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,0.0,0.0
Fc1ccc(-c2ccc(CN3CCN(c4cccc5ccoc45)CC3)[nH]2)cc1,,1.0
NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O,0.0,0.0
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12,1.0,
CCCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2.Cl,,1.0
CCn1c(COc2ccccc2)nnc1SCC(=O)C(C)(C)C,1.0,
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0.0,0.0
C/C(=C\C(=O)Nc1ccccc1C(=O)O)c1ccc2ccccc2c1,0.0,0.0
O=C1C2C(c3ccccc3)C=CC(c3ccccc3)C2C(=O)N1c1cccnc1,1.0,
CCCCCCCCN=c1ccn(CCCCCCCCCCn2ccc(=NCCCCCCCC)cc2)cc1.Cl.Cl,,1.0
CCc1ccc(C=C2SC(=S)NC2=O)cc1,,1.0
O=C(c1cccc(Cl)c1F)N1CCN(Cc2cccc(Nc3nccs3)n2)CC1,0.0,0.0
O=C(CCCCCCCC(=O)NCCO)NCCO,0.0,0.0
Cl.OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,,1.0
CC(C)C[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,1.0,
NC(Cc1ccc(O)cc1)C(=O)O,,1.0
Cc1ccc(C(=O)NCCN2CCOCC2)cc1C,1.0,
CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,0.0,0.0
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,,1.0
O=C(CCl)N1Cc2ccccc2C(c2ccccc2)C1,1.0,
CN(C)CCn1cc(S(=O)(=O)c2cccc(F)c2)c2cccnc21,0.0,0.0
NC(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1ccc2ccccc2c1,1.0,
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,,1.0
COc1cccc(N2C(=O)/C(=C/c3ccc(C)o3)C(=O)NC2=S)c1,1.0,
Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,0.0,0.0
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,,1.0
O=C(On1nnc2ccccc21)c1ccc2[nH]ccc2c1,1.0,
O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1,,1.0
CCOc1cc(/C=C2/C(=O)N(c3ccccc3)N=C2C)cc(Cl)c1OCC(=O)OC,0.0,0.0
NC(=S)N/N=C/c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,1.0,
C[C@H](NC(=O)c1sccc1OCc1ccc(Cl)cc1)c1ccccc1,0.0,0.0
CNC(=O)c1ccc2c(C(=Nc3cccc(CN(C)C)c3)c3ccccc3)c(O)[nH]c2c1,,1.0
Nc1nc(OC(c2ccc(-c3cccc(F)c3)cc2)C(F)(F)F)cc(-c2ccc(CC(N)C(=O)O)cc2)n1,,1.0
CC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NC2CCCC2)c2ccc(O)c(O)c2)cc1,1.0,
CC(C)CC1C(=O)OC(Cc2ccc(N3CCOCC3)cc2)C(=O)N(C)C(CC(C)C)C(=O)OC(C)C(=O)N(C)C(CC(C)C)C(=O)OC(Cc2ccc(N3CCOCC3)cc2)C(=O)N(C)C(CC(C)C)C(=O)OC(C)C(=O)N1C,,1.0
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,,1.0
COc1ccc(C(C(=O)NCC2CCCO2)N(C(=O)Cn2nnc3ccccc32)c2ccc(NC(C)=O)cc2)cc1,1.0,
CC(=O)Nc1ccc(N(C(=O)Cn2nnc3ccccc32)C(C(=O)NCc2ccccc2)c2cccc(F)c2)cc1,1.0,
CCN(CC)C(=O)Cn1cc(/C=C2\C(=O)NC(=O)N(c3ccccc3F)C2=O)c2ccccc21,1.0,
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,0.0,0.0
CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,,1.0
COc1cc(C2CC(c3cccs3)=NN2C(=O)CCl)ccc1OC(F)F,1.0,
O=C(Nc1ccccc1)NN(C(=O)CCl)c1ccccc1,1.0,
CCC(C)C(=O)OC12C(OC(C)=O)C(C)C3(O)C(C=C(CO)CC4(O)C(=O)C(C)=CC43)C1C2(C)C,,1.0
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0.0,0.0
Cc1snc(S(=O)(=O)/C(C#N)=N/Nc2cccc(C(F)(F)F)c2)c1C#N,1.0,
COc1ccc(C2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1,,1.0
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,0.0,0.0
O=C(Cn1nnc2ccccc21)c1ccc(Br)cc1,1.0,
Cn1nc(-c2ccc(Cl)cc2)nc2c(=O)n(C)c(=O)nc1-2,1.0,
CC(=O)NC(CC(N)=O)C(=O)NCC#CBr,1.0,
CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,0.0,0.0
Cc1ccc(/C=N/NC(=O)c2ccccc2Oc2ccccc2)o1,0.0,0.0
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NCC#CBr,1.0,
Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)NC(=O)C2=Cc1ccc[nH]1,,1.0
CCc1occc(=O)c1O[V](=O)Oc1c(CC)occc1=O,,1.0
N=C(N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cccc2nsnc12)C(=O)O,0.0,0.0
O=C1NS(=O)(=O)c2ccccc21,0.0,0.0
COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,1.0,
CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,0.0,0.0
CNc1ccc(Br)cc(C(=O)/C=C/c2ccc3c(c2)OCO3)c1=O,1.0,
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0.0,0.0
COc1ccccc1OCCNCC(O)CCOc1cccc2[nH]c3ccccc3c12,,1.0
O=C(CN1C(=O)c2ccccc2C1=O)Oc1ccc(F)cc1,1.0,
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,,1.0
COc1cc(O)c2c(c1)C1OC1CC(O)C(O)C(=O)C=CCC(C)OC2=O,,1.0
C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1,0.0,0.0
Nc1cncnc1,1.0,
Cc1c(OCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)ccc2c1oc(=O)c1ccccc12,1.0,
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,0.0,0.0
O=C1C(=O)N(CCCc2ccccc2)c2ccccc21,1.0,
CC(=O)N[C@H](C(=O)NCC#CBr)[C@H](C)O,1.0,
O=C(Oc1cncc(Cl)c1)c1cccs1,1.0,
CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,,1.0
CCCCCC(=O)O[C@]1(C(C)=O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,0.0,0.0
O=C(Cn1nnc2ccccc21)N/N=C\c1cccs1,1.0,
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12,1.0,
Cc1ccc(C(=O)O)cc1NC(=S)NC(=O)c1ccc(COc2ccccc2)cc1,1.0,
C(=NNc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)c1c[nH]c2ccccc12,,1.0
O=C(NC(c1ccccc1)C1CCCCN1)c1cccc(C(F)(F)F)c1Cl,,1.0
CCC1CC1(NC(=O)C1CC2CN1C(=O)C(C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,,1.0
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl,,1.0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3ccc(=N)n3CCO)CS[C@H]12)c1csc(N)n1,0.0,0.0
N#C/C(=C\c1cn(-c2ccccc2)c2ccccc12)C(=O)O,0.0,0.0
CC(C)CNS(=O)(=O)c1ccc(CCC(=O)Nc2cc(Cl)ccc2Oc2ccccc2)cc1,1.0,
Cc1ccc(-c2cc(NC(=O)c3ccccc3[N+](=O)[O-])n[nH]2)cc1,1.0,
O=C(N[C@@H](Cc1ccc(Br)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,1.0,
Cc1oc2c(F)c(F)c(F)c(F)c2c1S(=O)(=O)Nc1cccc(C(F)(F)F)c1,1.0,
CCC(C)C(=O)OC1CC(O)C23C4OCC5(C(O)CC2C1(C)C(O)O4)C3C(=O)CC1(C)C(c2ccoc2)CC2OC215,,1.0
CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,0.0,0.0
COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,0.0,0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,0.0,0.0
CC(C)(C)NC(=O)C(c1ccsc1)N(C(=O)Cn1nnc2ccccc21)c1ccc(NC(=O)C2CC2)cc1,1.0,
CN(CCCNC(=O)c1ccc2nc3c(c(Cl)c2c1)CCCC3)Cc1ccccc1,,1.0
Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0.0,0.0
Cc1ccn(-c2ccc(C(=O)N3Cc4cccnc4Nc4ccccc43)c(C(F)(F)F)c2)n1,,1.0
Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCN(C)CC4)nc3)cc3c2c(C)cn3C(C)C)c(=O)[nH]1,,1.0
CC(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)cc1,1.0,
Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,0.0,0.0
O=C(CCl)N1CCN(Cc2ccc(Br)s2)CC1,1.0,
CCOC(=O)c1cncn1C(C)c1ccccc1,0.0,0.0
NNC(=O)c1ccncc1,0.0,0.0
Cc1n[nH]c(C)c1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,0.0,0.0
CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,,1.0
COc1cc(N)c(Cl)cc1C(=O)OCCN1CCCCC1,0.0,0.0
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,1.0,
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,,1.0
Cc1cccc(C(=O)Nc2nnc(Cc3c[nH]c4ccccc34)s2)c1,1.0,
CC(C)c1cccc2c(-c3ccccc3)cc(-c3ccc(-c4ccc(C(=O)O)cc4)[nH]3)nc12,,1.0
CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,,1.0
CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,,1.0
Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,,1.0
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,,1.0
COc1cc2ncnc(Sc3nnc(C)s3)c2cc1OC,,1.0
COc1ccc(N(Cc2cc(=O)[nH]c3ccccc23)C(=O)CCl)cc1,1.0,
CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,0.0,0.0
CCOC(=O)/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(N(C)C)cc1,1.0,
CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.0,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1.O.[Cl-],,1.0
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(OCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc1)c1nnc(C)n1-2,0.0,0.0
O=C(Nc1ccc(OCC(F)(F)C(F)F)c(C(F)(F)F)c1)c1ccccc1O,1.0,
CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCN(CC)CC,0.0,0.0
CN(C)c1cc2c(cc1Sc1nc3c(N)nccc3n1CCNCC(C)(C)C)OCO2,,1.0
NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@@H]2CS1,0.0,0.0
C[C@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,0.0,0.0
Cl.Cl.O=S(=O)(c1cccc2ccccc12)n1ccc2ccc(N3CCN4CCCC4C3)cc21,,1.0
Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1,0.0,0.0
CCCc1c(OCC(O)COc2ccc3c(=O)cc(C(=O)O)oc3c2CCC)ccc(C(C)=O)c1O,0.0,0.0
