smiles,label_p53ts,label_cell
O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCCCN1CCCCC1,0,0
N#C/C(=C\c1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1ccccc1C(=O)O,0,0
Cc1nn(-c2cc(C)c3ccccc3n2)c2c1C1C(C2)C1(C)C,0,0
CN(CCO)c1ncnc2nc[nH]c12,0,0
CCOC(=O)c1cc(OC(=O)c2cccc(Cl)c2)n(-c2ccccc2)n1,0,0
Cc1ccc(-n2nc(C)c3c(C(=O)Nc4ccc(Br)c(C)c4)cc(C)nc32)cc1,0,0
Cc1ccc(-n2c(/C=C/c3c(C)n(C)c4ccccc34)nc3ccccc3c2=O)cc1,0,0
CC(Sc1nnc(-c2ccccc2Br)n1-c1cccc(C(F)(F)F)c1)C(N)=O,0,0
O=C(c1ccco1)N1CCN(c2nc3c(F)cc(F)cc3s2)CC1,0,0
CCOC(=O)c1c(NC(=O)Nc2ccc(F)cc2)sc(C(=O)N(C)C)c1C,0,0
CCOC(=O)N1CCc2c(sc3c2c(=O)n(-c2ccc(CC)cc2)c(=O)n3C)C1,0,0
COc1ccc(NC(=O)c2cc3c(s2)-c2c(C)cccc2OC3)c(OC)c1,0,0
CCc1ccc(NC(=O)c2ccc(F)c(S(=O)(=O)N3CCC(C)CC3)c2)cc1,0,0
CCCNC(=O)c1c(NC(=O)c2ccccc2F)sc2c1CCCCC2,0,0
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCc4ccccc4)ccc32)cc1,0,0
Cc1[nH]c2ccccc2c1C(=O)CSc1nncn1C,0,0
CC(C)C(=O)Nc1cccc(NC2=NS(=O)(=O)c3ccccc32)c1,0,0
Cc1cc(C)cc(NC(=O)C2CCCN2S(=O)(=O)c2cccc3nsnc23)c1,0,0
CCn1nnc2cc(C(=O)Nc3ccc(Cl)cc3C)ccc21,0,0
COc1ccccc1CN1COc2ccc3c(C)cc(=O)oc3c2C1,0,0
CC(C)c1ccc(NC(=O)[C@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)cc1,0,0
COC(=O)c1cccc(NC(=O)C23CC4CC(C2)CC(n2cncn2)(C4)C3)c1,0,0
O=C(NCc1noc2ccccc12)Nc1ccc(F)cc1F,0,0
COc1ccccc1NS(=O)(=O)c1cccc(NC(=O)NC2CCCCC2)c1,0,0
CCc1cccc(C)c1NC(=O)Cn1nc(C)c2nn(-c3ccc(Cl)cc3)c(C)c2c1=O,0,0
COc1ccccc1CNC(=O)CSc1ncc2c(n1)-c1cc(Cl)ccc1N(Cc1ccccc1)S2(=O)=O,0,0
COc1ccccc1CNC(=O)c1oc2c(c1C)-c1nn(Cc3ccc(Cl)cc3)cc1CC2,0,0
COc1ccc(-c2nc3n(n2)C(=O)CC(c2ccc(Cl)cc2)S3)cc1,0,0
Cc1ccc(-n2c(=O)c3ccc(C(=O)NCc4ccco4)cc3n(Cc3cccc(Cl)c3)c2=O)cc1,0,0
Cc1cc(N2CCC(C(=O)Nc3ccc(F)cc3F)CC2)n2nc(C)c(-c3ccc(Cl)cc3)c2n1,0,0
Cc1nnc(N2CCN(c3ccccc3F)CC2)c2c1nnn2Cc1ccccc1,0,0
COC(=O)c1ccc(NC(=O)c2cc3cc(C)ccc3n2C)cc1,0,0
COc1cccc(CNC(=O)CNS(=O)(=O)c2ccc3nc(C)sc3c2)c1,0,0
Cc1ccccc1CNC(=O)Cn1ncn2nc(-c3cccs3)cc2c1=O,0,0
O=C(NCCc1ccc(Cl)cc1)c1ccc2c(c1)N(Cc1ccccc1F)C(=O)c1ccccc1S2(=O)=O,0,0
COc1cc(NC(=O)CN2CCCN(Cc3cccc(F)c3)S2(=O)=O)cc(OC)c1,0,0
O=C(NCC1(N2CCOCC2)CCCCC1)c1ccc(Cl)cc1,0,0
CCOC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N1CCC(C(=O)N2CCN(c3cccc(Cl)c3)CC2)CC1,0,0
CCN(CC)S(=O)(=O)c1ccc2c(c1)c(=O)c(C(=O)N1CCN(c3ccccc3)CC1)cn2C,0,0
Cc1cc(C)cc(NC(=O)NCCc2c(C)nn(C)c2C)c1,0,0
CCn1c(SCc2ccc(Cl)cc2)nnc1-c1ccccc1,0,0
COC(=O)c1scc(-c2ccc(C)cc2)c1S(=O)(=O)Nc1cc(C)c(Cl)cc1OC,0,0
COc1ccc(OC)c(-n2cnc3cc(C(=O)NC4CCCC4)ccc32)c1,0,0
Cc1ccc(N(C)C(=O)CCS(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)cc1,0,0
Cc1ccnc(NS(=O)(=O)c2cc(-c3cc(C)no3)ccc2C)c1,0,0
O=C(NC1CCCC1)C(c1ccccn1)N(C(=O)c1csnn1)C1CCCCC1,0,0
CC(NC(=O)c1ccco1)c1nc(-c2ccccc2)no1,0,0
Cc1ccc2c(c1)NC(=O)C(CC(=O)Nc1cc(Cl)ccc1C)O2,0,0
COc1ccc2c(c1)sc1ncc(C(=O)NCc3ccccc3F)c(=O)n12,0,0
Cc1c(Cl)cccc1-n1nnc(-c2nc(-c3ccc4c(c3)OCO4)no2)c1C,0,0
CCCN(C(=O)Cc1nc(-c2ccc(OC)cc2)no1)c1ccccc1C,0,0
COc1ccccc1-c1nnc(SCCOc2ccccc2C)o1,0,0
Cc1ccc(-c2noc(CCCC(=O)NCc3ccco3)n2)cc1,0,0
COC(=O)c1c(NC(=O)CCCOc2cccc(C)c2)sc2c1CCC2,0,0
Cc1ccc(NC(=O)CC2SC3=NCCN3C2=O)cc1,0,0
COc1ccc(-n2ncc(C(=O)Nc3ccc4c(c3)OCO4)c2C2CCN(C(=O)OC(C)(C)C)CC2)cc1,0,0
CCCN(CC(=O)Nc1ccccc1Br)CC(=O)Nc1ccc(F)c(F)c1F,0,0
COC(=O)CSc1nc2sc3c(c2c(=O)n1Cc1ccccc1)CCC(C(C)(C)C)C3,0,0
CCCNc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(O)COc1ccccc1,0,0
CC1Cc2ccccc2N1C(=O)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1,0,0
CCCn1c(SCC(O)c2cccc(OC)c2)nc2ccccc21,0,0
Cc1ccc(-c2nc3cc(NC(=O)C(C)C)ccc3o2)cc1C,0,0
Cc1ccc(NC(=O)CCCc2nnc3n(C)c(=O)c4sccc4n23)cc1F,0,0
COc1ccc(CNC(=O)CSc2nc3ccsc3c(=O)n2Cc2ccccc2Cl)cc1,0,0
CCOC(=O)c1c(-c2ccccc2)oc2ccc(NS(=O)(=O)c3ccc(C)cc3C)cc12,0,0
Cc1c(Cl)ccc2sc(N3CCN(C(=O)C(C)C)CC3)nc12,0,0
COCCn1c(CNC(=O)c2ccc(C)cc2)nc2cccnc21,0,0
CCCCNc1nc(Oc2ccc(OCCC)nn2)nc(N(C)C)n1,0,0
COc1cccc(CNC(=O)C2CCCN(S(=O)(=O)N(C)c3ccc(F)cc3)C2)c1OC,0,0
CCc1nc2nc(C)c(NS(=O)(=O)c3ccc(F)c(C)c3)c(=O)n2[nH]1,0,0
COc1ccc(OC2OC3COC(C)(C)OC3C(O)C2NC(C)=O)cc1,0,0
COCCn1ccc2c(OCC(=O)Nc3cccc(OC)c3)cccc2c1=O,0,0
CCCCN(C)CCCNC(=O)c1ccc2nc(N3CCCCC3)sc2c1,0,0
O=C(Nc1ccccc1C(F)(F)F)C1CCN(S(=O)(=O)Cc2ccccc2)CC1,0,0
COC(=O)c1ccc2c(=O)n(CCCCCC(=O)NCc3ccc(Cl)cc3)c(=O)[nH]c2c1,0,0
COCCn1c(SCC(=O)N2CC(=O)Nc3ccccc32)nnc1-c1ccoc1C,0,0
CN(C(=O)CSc1nc2ncccc2o1)c1ccc(F)cc1,0,0
Cc1cc(NC(=O)CSc2nc3c([nH]c4ccccc43)c(=O)n2-c2cccc(C(F)(F)F)c2)no1,0,0
O=C(Cn1c(=O)nc(-c2ccccc2)c2ccccc21)NCCc1ccccc1,0,0
Cc1ccc(Cn2c(CO)cnc2SCc2cccc(F)c2)cc1,0,0
COc1ccccc1/C=C/c1nc(C#N)c(NC(C)c2ccccc2)o1,0,0
O=C(O)c1c2c(nc3ccc(F)cc13)CCC2,0,0
Cc1ccc(N2CC(NC(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)CC2=O)cc1C,0,0
CCOc1ccc(NC(=O)c2ccc3c(SCC(=O)O)c4c(nc3c2)CCCC4)cc1,0,0
O=C(c1cccs1)N1CCC(Cc2ccccc2)CC1,0,0
COc1ccccc1N1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1,0,0
CC(=O)NC1=NN(C(C)=O)C(C)(CS(=O)(=O)c2ccc(Cl)cc2)S1,0,0
Cc1ccc(-n2c(=O)c3c(cnn3C)n(Cc3ccc(Cl)cc3)c2=O)cc1,0,0
COc1cccc(CN2CCc3nc(Nc4ccc5c(c4)OCCO5)ncc3C2)c1OC,0,0
CCCCN(C)C(=O)CCC(=O)NNc1nc2ccccc2c2nc(C)nn12,0,0
CCCCNC(=O)N(O)C1N(CCCC)C(=O)N(CC(=O)OC)C1(C)C,0,0
CCCS(=O)(=O)c1c(S(=O)(=O)CCC)c2cc(C(C)(C)C)ccn2c1C(=O)c1ccccc1,0,0
Cc1ccc(N2CC(NC(=O)c3ccc(S(=O)(=O)N4CCCC4)cc3)CC2=O)cc1,0,0
CCOCCn1ccc2c(OCC(=O)Nc3cc(C)cc(C)c3)cccc2c1=O,0,0
COc1ccc(C(=O)CC2(O)C(=O)Nc3c(C)cccc32)c(OC)c1OC,0,0
CC(CNC(=O)CCS(=O)(=O)c1ccc2c(c1)oc(=O)n2C)c1ccccc1,0,0
COC(=O)c1ccc(NC(=O)c2nn(C)c3c2CS(=O)(=O)c2ccccc2-3)cc1,0,0
COc1ccccc1-c1noc(CSc2nnc(Cc3ccccc3)n2-c2ccc(C)c(C)c2)n1,0,0
CCOC(=O)c1cnc2ccc(OC)cc2c1Nc1cccc(C(C)=O)c1,0,0
COCCCn1c(=O)c2sccc2n2c(CCCC(=O)NCc3ccc(F)cc3)nnc12,0,0
Fc1ccc(N2CCN(C(c3cccs3)c3nnnn3CCc3ccccc3)CC2)cc1,0,0
COc1ccc(OC)c(NC(=O)CSc2ncc3c(n2)-c2ccccc2N(C)S3(=O)=O)c1,0,0
CCc1ccc(CNC(=O)c2nn(-c3ccc(C)c(C)c3)nc2CO)cc1,0,0
COc1ccc(NC(=O)c2ccco2)cc1NC(=O)c1cc(Cl)ccc1OC,0,0
O=C(CN1C(=O)CCS(=O)(=O)c2ccccc21)Nc1ccc2c(c1)OCCO2,0,0
CCOc1ccccc1-c1nc(SCC(=O)c2ccc(OC)c(Br)c2)n[nH]1,0,0
COC(=O)CSc1ncc2c(n1)-c1ccccc1N(Cc1cccc(F)c1)S2(=O)=O,0,0
Cc1ccc(CCNC(=O)Cn2ncc3c([nH]c4ccc(C)cc43)c2=O)cc1,0,0
CS(=O)(=O)N1CCC(N2CCN(Cc3ccccc3)C(=O)C2=O)CC1,0,0
CC(C)Oc1ccc(N2CC(C(=O)Nc3ccc(N4CCOCC4)cc3)CC2=O)cc1,0,0
CCOc1ccc(C(=O)NCc2ccc3c(c2)CCN3C(=O)c2ccc(Cl)cc2)cc1,0,0
CCCCNC(=O)C1CCN(S(=O)(=O)c2ccc3c(ccn3CC)c2)CC1,0,0
CCN(C(=O)Cn1cnc2onc(-c3ccc(F)cc3)c2c1=O)c1cc(C)ccc1C,0,0
Cc1ccn2c(NC(=O)c3ccco3)c(-c3ccccc3)nc2c1,0,0
COc1ccccc1C(=O)Nc1ccc2nc(SCCOc3ccccc3C)sc2c1,0,0
Cc1cc(C)c(NC(=O)CSc2ccc(-c3ccccn3)nn2)c(C)c1,0,0
CCCSc1nc(-c2ccc(OC)cc2)cc(-c2ccccc2OC)c1C#N,0,0
COc1ccc(-c2nnn3c2nc(NCc2ccccc2)c2ccccc23)cc1,0,0
CCC(=O)OC1=C(C(C)=O)N(Cc2ccccc2)S(=O)(=O)c2ccccc21,0,0
COc1ccc(-c2nc(SCC(=O)Nc3ccc4c(c3)OCCO4)c(-c3ccccc3)[nH]2)cc1,0,0
COc1ccc(N2CC(NC(=O)c3ccc(Br)o3)CC2=O)cc1,0,0
CN(C(=O)c1cc2c(Cl)nc3ccccc3c2s1)c1cccc(C(F)(F)F)c1,0,0
CC1CCc2nn(CC(=O)Nc3ccccc3Cl)cc2C1,0,0
O=C(NCc1n[nH]c(=S)n1-c1ccccc1)c1ccco1,0,0
COc1ccc(-n2nc(C(=O)Nc3ccc(C)cn3)c3c4ccccc4n(C)c3c2=O)cc1Cl,0,0
CCOC(=O)c1ccc2c(c1)N(Cc1cccc(OC)c1)C(=O)c1ccccc1S2(=O)=O,0,0
Cc1nc2ccccc2c(=O)n1-c1ccc(NC(=O)C(F)(F)F)cc1,0,0
COC(=O)CCCNS(=O)(=O)c1ccc2ccccc2c1,0,0
Cl.N=c1c2c(n(Cc3cccc(Cl)c3)c3c1CCC3)CCCC2,0,0
CCOc1nc(NC2CCCCC2)nc(NC(C)(C)C)n1,0,0
Cc1cc(C)cc(N2CC(c3nnc(NC(=O)c4ccco4)s3)CC2=O)c1,0,0
CCOc1cc(CNC(=O)c2ccc(NC(=O)c3nsc4ccccc34)cc2)ccc1OC,0,0
CC1CN(C(=O)N2CCC(C(=O)NCc3ccco3)CC2)c2cc(Cl)ccc2O1,0,0
O=C(O)CCCNc1cc(N2CCN(C3CCCCC3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,0,0
CCOC(=O)c1cc(-c2ccccc2)n(-c2cccc(C(=O)N(C)c3ccc(C)cc3)c2)c1C,0,0
COc1ccc(Cn2c(-c3ccc(OC)cc3)nc3ccccc32)cc1,0,0
O=C(O)C1CCCN1S(=O)(=O)c1ccc2ccccc2c1,0,0
CCCN(CCC)CCCNC(=O)Cn1ncc2c3ccccc3n(Cc3ccc(F)cc3)c2c1=O,0,0
COc1ccccc1CNC(=O)c1ccccc1NC(=O)c1nsc2ccccc12,0,0
Cc1ccc(-c2noc(-c3ccccc3NC(=O)C3CC(=O)N(c4ccc(C)cc4)C3)n2)cc1,0,0
CCN(Cc1ccccc1)S(=O)(=O)c1ccc2c(c1)CCCN2C(C)=O,0,0
Cc1ccccc1-c1noc(-c2nnn(-c3ccccc3C)c2N)n1,0,0
CC1CCc2c(sc(NC(=O)COc3ccccc3C(C)(C)C)c2C#N)C1,0,0
CCc1ccc(CNC(=O)CCCN2C(=O)CCn3nc(-c4cccn4C)cc32)cc1,0,0
COc1ccc(-c2cc3nc(C)c(CCC(=O)N4CCN(c5cc(C)ccc5C)CC4)c(C)n3n2)c(OC)c1,0,0
COc1ccc(CNC(=O)CCc2nc3cccnc3n2Cc2ccccc2)cc1,0,0
Cc1ccc(C)c(Cn2c(=O)n(Cc3ccc4c(c3)OCO4)c(=O)c3oc4ccccc4c32)c1,0,0
CCOC(=O)N1CCN(CCC(=O)Nc2cc(OC)cc(OC)c2)CC1.Cl,0,0
CCOC(=O)c1ccccc1NC(=O)Cc1ccccc1OC,0,0
Cc1cc(C)cc(NS(=O)(=O)c2ccc3[nH]cc(C(=O)N4CCCCCC4)c(=O)c3c2)c1,0,0
Cc1ccc(-c2noc(-c3ccc(NCc4ccco4)c([N+](=O)[O-])c3)n2)cc1,0,0
CCOc1ccc(NC(=O)CSc2ccc(-c3sc(-c4ccccc4)nc3C)nn2)cc1,0,0
CCc1cccc2sc(N3CCN(C(=O)c4cc5ccccc5cc4OC)CC3)nc12,0,0
Cc1cccc(C(=O)Nc2cccc(OCc3cc(=O)n4ccccc4n3)c2)c1,0,0
O=C(CCC1N=C2c3ccccc3N=C(SCc3ccccc3Cl)N2C1=O)NCc1cccs1,0,0
Cc1cccc(-c2nc(SCCCOc3ccccc3Cl)n3[nH]c(=O)cc3n2)c1,0,0
Cc1ccc(S(=O)(=O)Nc2ccc(-c3ccc(N4CCCCCC4)nn3)cc2)c(C)c1,0,0
O=C(Nc1cc(Cl)cc(Cl)c1)c1ccc(F)c(S(=O)(=O)N2CCN(c3ccccc3F)CC2)c1,0,0
CSc1ccc(CCNC(=O)CCCn2nc(C)c3sc4ccccc4c3c2=O)cc1,0,0
Cc1c(C(=O)OCC2CCCCC2)[nH]c2c1C(=O)CC(c1ccc(F)cc1)C2,0,0
Cc1ccc(NC(=O)c2ccc(COc3ccccc3Cl)o2)cc1,0,0
O=C(c1cccc(N2CCCC2=O)c1)N1CCN(c2ccccc2)CC1,0,0
COc1cccc(NC(=O)/C(C#N)=C/c2ccc(-c3ccc(C)cc3)o2)c1,0,0
COc1ccccc1C1Nc2ccccc2-n2c(-c3ccccc3)c3c(=O)n(C)c(=O)n(C)c3c21,0,0
CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1,0,0
CCCCn1c2ccccc2c2nnc(SCC(=O)Nc3ccc(NC(C)=O)cc3)nc21,0,0
CCN(CC)S(=O)(=O)c1ccc(NC(=O)NCc2noc3ccc(C)cc23)cc1,0,0
O=C(Nc1cc2c(cc1Br)OCCO2)c1ccco1,0,0
CCOC(=O)c1ccc(NC(=O)CCn2c(=O)c3cccn3c3cccnc32)cc1,0,0
Cc1ccc(-c2nnc(CSc3nc(C(C)C)nc4sc(C)c(C)c34)o2)cc1,0,0
CCC(=O)Nc1nnc(S(=O)(=O)N2c3ccccc3CC2C)s1,0,0
Cc1ccccc1S(=O)(=O)Cc1ccc(C(=O)NCc2ccccc2Cl)o1,0,0
COc1ccc(-n2nc(C(=O)N3CCCC(C)C3)c3c4ccccc4n(C)c3c2=O)cc1,0,0
Cc1ccc(NC(=O)CSc2nc(-c3cccs3)cc(C(F)(F)F)n2)cc1C,0,0
CCc1ccccc1NC(=O)CSc1ncccc1C(=O)O,0,0
COc1ccc(CNS(=O)(=O)c2cc(Br)cc3c2N(C(C)=O)C(C)C3)cc1,0,0
CCOc1ccc(NC(=O)c2cnn3c(C(F)F)cc(-c4ccc(C)cc4)nc23)cc1,0,0
CCOC(=O)c1ccc(NC(=O)CC2C(=O)N(c3cccc(C)c3)C(=O)N2CCOC)cc1,0,0
COc1ccc(OC)c(-n2cnc3cc(C(=O)NCCc4ccccc4)ccc32)c1,0,0
CCN(CC)S(=O)(=O)c1ccc(NC(=O)CN(c2ccccc2)S(=O)(=O)N(C)C)cc1,0,0
Cc1cccc(NC(=O)CSc2cn(CC(=O)N3CCCC3)c3ccccc23)c1C,0,0
CCC(C)NC(=O)c1cn(CC)c2ccc(S(=O)(=O)N(C)C)cc2c1=O,0,0
Cc1c(Cl)cccc1NC(=O)c1oc2ccc(S(=O)(=O)N3CCC4(CC3)OCCO4)cc2c1C,0,0
CS(=O)(=O)N1CCc2cc(C(=O)N3CCN(c4ccccc4F)CC3)ccc21,0,0
Cc1ccc(Cl)cc1NC(=O)Cn1c(=O)n(CCCS(=O)(=O)C2CCCCC2)c(=O)c2ccccc21,0,0
COc1cccc(C(=O)c2cn(CC(=O)NCc3ccccc3)c3nc(C)ccc3c2=O)c1,0,0
CCc1cnc2c(c1SCC(=O)NCc1ccc(C)cc1)c(=O)n(C)c(=O)n2C,0,0
COc1ccc(OC)c(NS(=O)(=O)c2ccc(N3CCCCS3(=O)=O)cc2)c1,0,0
CCc1ccccc1NC(=O)c1sc(-n2nc(C)c(Cc3ccccc3)c2C)nc1C,0,0
CCOc1ccccc1NC(=O)C1CCN(S(=O)(=O)c2c(C)noc2/C=C/c2ccc(C)cc2)CC1,0,0
Cc1cc2c(cc1S(=O)(=O)N(CCO)Cc1ccccc1)OCC(=O)N2,0,0
CCOC(=O)Cn1c(-c2cccs2)cc2cc(Cl)ccc21,0,0
CCN(C(=O)c1cc2c(s1)-c1ccccc1OC2)c1cccc(C(F)(F)F)c1,0,0
OC(COC(c1ccccc1)c1ccccc1)CN1CCCCC1,0,0
Cc1cc(C)c(NC(=O)Cc2ccc(-n3c(C)nc4cccnc43)cc2)c(C)c1,0,0
CC1CCN(c2nc3ccccc3nc2C(F)(F)F)CC1,0,0
Cc1nc2cc(-c3ccc(Cl)cc3)nn2c(C)c1CCC(=O)N1CCN(c2ccccc2)CC1,0,0
c1ccc(OCCCn2nnc(-c3ccncc3)n2)cc1,0,0
Oc1c(C(c2ccc(F)cc2)N2CCOCC2)sc2nc(-c3ccco3)nn12,0,0
Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC(C(=O)N4CCN(c5ccc(F)cc5)CC4)C3)ccc21,0,0
Cc1c(Cl)cccc1N1CCn2c1nc1c2c(=O)n(CC(=O)O)c(=O)n1C,0,0
CCn1cc(S(=O)(=O)c2ccccc2)c(=O)c2cc(F)c(F)cc21,0,0
COc1ccccc1N1CCN(S(=O)(=O)c2ccc(-c3cnc(C4CC4)o3)cc2)CC1,0,0
CCc1ccc(NC(=O)Cn2c(=O)n(Cc3ccco3)c(=O)c3oc4ccccc4c32)cc1,0,0
Cc1ccc2nc(COc3cccc(NC(=O)c4cccc(Cl)c4)c3)cc(=O)n2c1,0,0
Cc1ccccc1C(=O)OCc1cc(=O)n2nc(C3CCCCC3)sc2n1,0,0
O=C(CSc1nc2ccccc2c2nc(-c3ccccc3)nn12)Nc1ccc(F)cc1,0,0
CC(C)OC(=O)CN1C(=O)C(=O)c2ccccc21,0,0
COc1ccccc1CNc1nc2c(S(=O)(=O)c3ccc(C)c(C)c3)nnn2c2ccc(Cl)cc12,0,0
Cc1cc(=O)n2nc(N(C)CC(=O)NCc3cccc(Br)c3)sc2n1,0,0
COc1cc([C@@H]2Nc3c(F)cccc3[C@@H]3C=CC[C@@H]32)cc(Br)c1OC,0,0
CCOc1ccc(Oc2cc(C)nc(SC)n2)nn1,0,0
O=S(=O)(NCC(c1ccco1)N1CCN(c2ccc(F)cc2)CC1)c1cc(F)ccc1F,0,0
COC(=O)c1[nH]c(=O)c2ccccc2c1O,0,0
CCCC(=O)OC1=C(C(C)=O)N(Cc2ccccc2)S(=O)(=O)c2ccccc21,0,0
Cc1cc2ccccc2n1CCNC(=O)c1ccccc1F,0,0
COc1ccc(NC(=O)COC(=O)Cc2ccc(-c3ccccc3)cc2)c(OC)c1,0,0
CCCN(C(=O)c1ccco1)c1nnc(-c2ccncc2)s1,0,0
CN(C)C1(CNC(=O)c2ccccc2[N+](=O)[O-])CCCCC1,0,0
CCN(C(=O)c1sc2nc3n(c(=O)c2c1C)CCCCC3)c1ccccc1F,0,0
COc1ccc(CNC(=O)c2cccc(-n3cnc4cccnc43)c2C)cc1,0,0
CC(C)c1ccc(NC(=O)Cn2c(=O)n(Cc3nc(-c4ccccc4)no3)c(=O)c3cc4c(cc32)OCO4)cc1,0,0
Cc1ccc(Cl)cc1NC(=O)CSc1nc(C)c(C)c(C)c1C#N,0,0
COc1ccc(-c2cc(C(F)(F)F)nc(SCCC(=O)Nc3ccc(F)cc3F)n2)cc1,0,0
COc1cccc(NC(=O)N2CCCC2C(=O)Nc2ccc3c(c2)OCO3)c1,0,0
COc1ccc(CNC(=O)CCS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1,0,0
O=C(NCc1cccs1)C(Cc1ccccc1)NS(=O)(=O)c1cccs1,0,0
Cn1c(=O)c2c(nc(SCCN3CCCCC3)n2C)n(C)c1=O,0,0
Cc1ccc(NC(=O)CSc2nc3ccccc3c3nc(CCn4cncc4C)nn23)c(C)c1,0,0
Cc1ccccc1NC(=O)c1cc2sccc2n1Cc1ccc(F)cc1,0,0
CCCCc1nn2c(=O)cc(COC(=O)c3cccc(Cl)c3)nc2s1,0,0
Cc1ccccc1-n1c(/C=C/c2c(C)n(C)c3ccccc23)nc2ccccc2c1=O,0,0
Cc1ccc2c(c1)N(S(=O)(=O)c1cc(-c3onc(C)c3C)ccc1C)CCO2,0,0
Cc1ccc(OCc2nnc(SCC(=O)NCc3ccco3)n2C)cc1,0,0
Cc1ccc(OCCCn2c(C3CC(=O)N(c4cccc(Cl)c4)C3)nc3ccccc32)c(C)c1,0,0
CCc1ccc(NC(=O)CSc2cn(CC(=O)N3CCOCC3)c3ccccc23)cc1,0,0
O=C1c2[nH]nc(-c3ccccc3O)c2C(c2cccc(O)c2)N1Cc1ccncc1,0,0
CC(C)CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1,0,0
O=C(NCc1ccc(Cl)cc1Cl)c1cccc(N2CCCS2(=O)=O)c1,0,0
CCOc1ccc(N(c2nc(-c3ccc(OC)c(OC)c3)no2)c2nc(-c3ccc(OC)c(OC)c3)no2)cc1,0,0
CCC(=O)N1CCc2cc(Br)cc(S(=O)(=O)CCC(=O)Nc3ccc(C)c(C)c3)c21,0,0
CCN(Cc1ccc(OC)cc1)c1ccc(-c2nc(-c3ccncc3)no2)cc1[N+](=O)[O-],0,0
COc1cccc(NC(=O)Cn2c(=O)n(-c3cccc(OC)c3)c(=O)c3c4c(sc32)CCCC4)c1,0,0
CC1(C)Cc2c(c(N3CCOCC3)nc3sc(-c4ccc(C(=O)O)o4)c(N)c23)CO1,0,0
Cc1ccccc1NC(=O)c1c(C)oc2ccc(O)c(CN3CCCCCC3)c12,0,0
CCC1Oc2ccc(C)cc2N(CC(=O)N(Cc2ccc(C)o2)C2CCCC2)C1=O,0,0
O=C(Cc1cccs1)Nc1nnc(SCc2ccc(F)cc2)s1,0,0
CCc1cccc(NC(=O)CSc2ncc3c(n2)-c2cc(Cl)ccc2N(C)S3(=O)=O)c1,0,0
CCN(C(=O)C(NS(=O)(=O)c1cccc2nsnc12)c1ccccc1)c1ccccc1,0,0
CCOC(=O)c1c2n(c3ccc(O)cc13)CCC2,0,0
COc1ccc(OC)c(NC(=O)CSc2nc3ccccc3c(=O)n2CCC(=O)NC2CCCCC2)c1,0,0
CC(C)(C)C1CCc2c(sc(NC(=O)CCC(=O)O)c2C(=O)Nc2ccccc2C(F)(F)F)C1,0,0
O=C(c1cnc(N2CCCCC2)c2ccccc12)N1CCN(c2ccc(Cl)cc2)CC1,0,0
COc1ccc(CNC(=O)Cn2c(=O)ccc3cc(S(=O)(=O)N4CCCC4)ccc32)cc1,0,0
Cc1ccc(NC(=O)C2(C)Cc3ccccc3C(=O)O2)c(C)c1,0,0
Cn1c(=O)[nH]c(=O)c2c1nc(NCCCn1ccnc1)n2Cc1cccc(Br)c1,0,0
CC(C)NC(=O)C1CCN(C(=O)c2cnn(-c3ccccc3)c2-n2cccc2)CC1,0,0
COc1cccc(NC(=O)C2CCCN2S(=O)(=O)c2ccc3nc(-c4ccccc4)[nH]c3c2)c1,0,0
COc1ccccc1NC(=O)CSCc1cc(=O)c2cccc(Cl)c2[nH]1,0,0
COCCNC(=O)c1sc2nc3n(c(=O)c2c1C)CCC3,0,0
CCOc1ccc(C2Nc3ccccc3-c3nnc(SCc4ccccc4)nc3O2)cc1OC,0,0
Cc1cccc(NCN2C(=O)c3ccncc3C2=O)n1,0,0
CSc1ccc(CCNC(=O)C(C)n2c(C)c3cnn(-c4ccccc4)c(=O)c3c2C)cc1,0,0
COc1cccc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(SC)cc2)c1,0,0
COC(=O)c1ccc2c(c1)N(Cc1ccccc1)C(=O)c1ccccc1S2(=O)=O,0,0
COc1ccc(-c2nc(C)c(CCNC(=O)C(=O)Nc3cc(C)cc(C)c3)s2)cc1OC,0,0
CCc1ccccc1NC(=O)CSc1nnc(-c2nonc2NC(C)=O)n1C,0,0
COc1cc(CNCCSc2nnnn2C)ccc1OCc1c(F)cccc1Cl,0,0
Cc1cccc(OCC(=O)OC2CCN(C)CC2)c1.Cl,0,0
